"Park","Park_Code","State_MMI","Stream_Name","Loc_Name","year","Microhabitat","variable","value"
"Booker T. Washington","BOWA","VSCI","Jack-O-Lantern Branch","BOWA_02","2012","RIF","Scrapers (%)",17.95
"Booker T. Washington","BOWA","VSCI","Jack-O-Lantern Branch","BOWA_02","2012","RMUB","Scrapers (%)",29.81
"Booker T. Washington","BOWA","VSCI","Jack-O-Lantern Branch","BOWA_02","2013","LOG","Scrapers (%)",4
"Booker T. Washington","BOWA","VSCI","Jack-O-Lantern Branch","BOWA_02","2013","LP","Scrapers (%)",2.94
"Booker T. Washington","BOWA","VSCI","Jack-O-Lantern Branch","BOWA_02","2013","RIF","Scrapers (%)",13.73
"Booker T. Washington","BOWA","VSCI","Jack-O-Lantern Branch","BOWA_02","2013","RMUB","Scrapers (%)",20
"Booker T. Washington","BOWA","VSCI","Jack-O-Lantern Branch","BOWA_02","2014","LP","Scrapers (%)",25
"Booker T. Washington","BOWA","VSCI","Jack-O-Lantern Branch","BOWA_02","2014","RIF","Scrapers (%)",42.72
"Booker T. Washington","BOWA","VSCI","Jack-O-Lantern Branch","BOWA_02","2014","RMUB","Scrapers (%)",38.89
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2009","BOC","Scrapers (%)",0
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2009","LP","Scrapers (%)",0.76
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2009","RIF","Scrapers (%)",7.72
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2009","RMUB","Scrapers (%)",21.05
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2009","SS","Scrapers (%)",0
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2010","LOG","Scrapers (%)",26.32
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2010","LP","Scrapers (%)",10.34
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2010","RIF","Scrapers (%)",8.47
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2010","RMUB","Scrapers (%)",13.33
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2011","LP","Scrapers (%)",3.77
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2011","RIF","Scrapers (%)",13.95
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2011","RMUB","Scrapers (%)",56.52
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2012","LP","Scrapers (%)",8.33
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2012","RIF","Scrapers (%)",7.02
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2012","RMUB","Scrapers (%)",11.54
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2013","LOG","Scrapers (%)",15
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2013","RIF","Scrapers (%)",8.14
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2013","RMUB","Scrapers (%)",23.29
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2014","LP","Scrapers (%)",11.54
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2014","RIF","Scrapers (%)",26.23
"Booker T. Washington","BOWA","VSCI","Gills Creek","BOWA_04","2014","RMUB","Scrapers (%)",8.45
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2009","LOG","Scrapers (%)",3.03
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2009","LP","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2009","RIF","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2009","RMUB","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2009","SS","Scrapers (%)",6.25
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2010","LOG","Scrapers (%)",0.97
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2010","LP","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2010","RIF","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2010","RMUB","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2011","LOG","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2011","LP","Scrapers (%)",0.42
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2011","RIF","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2011","RMUB","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2012","LOG","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2012","LP","Scrapers (%)",2.99
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2012","RIF","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2012","RMUB","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2013","LOG","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2013","LP","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2013","RIF","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2013","RMUB","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2014","LOG","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2014","LP","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2014","RIF","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Lewis Run","FRSP_01","2014","RMUB","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Deep Run","FRSP_06","2009","LOG","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Deep Run","FRSP_06","2009","LP","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Deep Run","FRSP_06","2009","M","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Deep Run","FRSP_06","2009","RIF","Scrapers (%)",3.92
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Deep Run","FRSP_06","2009","RMUB","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Deep Run","FRSP_06","2009","SS","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Deep Run","FRSP_06","2010","LOG","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Deep Run","FRSP_06","2010","LP","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Deep Run","FRSP_06","2010","RIF","Scrapers (%)",26.19
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Deep Run","FRSP_06","2010","RMUB","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2009","LOG","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2009","LP","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2009","RIF","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2009","RMUB","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2009","SS","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2010","LOG","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2010","RIF","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2010","RMUB","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2011","LOG","Scrapers (%)",4.76
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2011","LP","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2011","RIF","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2011","RMUB","Scrapers (%)",10
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2012","LOG","Scrapers (%)",8.33
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2012","LP","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2012","RIF","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2012","RMUB","Scrapers (%)",11.11
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2013","LOG","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2013","LP","Scrapers (%)",25
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2013","RIF","Scrapers (%)",6.67
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2013","RMUB","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2014","LOG","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2014","LP","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2014","RIF","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Hazel Run","FRSP_08","2014","RMUB","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2009","LOG","Scrapers (%)",11.67
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2009","LP","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2009","RIF","Scrapers (%)",22
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2009","RMUB","Scrapers (%)",13.27
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2009","SS","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2010","LP","Scrapers (%)",4.44
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2010","RIF","Scrapers (%)",10.09
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2010","RMUB","Scrapers (%)",4.14
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2011","LOG","Scrapers (%)",32.14
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2011","LP","Scrapers (%)",1.15
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2011","RIF","Scrapers (%)",9.42
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2011","RMUB","Scrapers (%)",13.02
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2012","LOG","Scrapers (%)",2.63
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2012","LP","Scrapers (%)",0
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2012","RIF","Scrapers (%)",4.05
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2012","RMUB","Scrapers (%)",6.49
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2013","LOG","Scrapers (%)",19.05
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2013","LP","Scrapers (%)",3.85
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2013","RIF","Scrapers (%)",6.52
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2013","RMUB","Scrapers (%)",24.59
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2014","LOG","Scrapers (%)",16.67
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2014","LP","Scrapers (%)",5.66
"Fredericksburg Spotsylvania MP","FRSP","VSCI","Burnside Creek","FRSP_13","2014","RIF","Scrapers (%)",7.04
